country,topic,value,prompt_index,polarity,model_choice
Australia,Citizenship,Pleasure,7,negative,False
Australia,Citizenship,Pleasure,7,positive,True
Australia,Citizenship,Politeness,0,negative,False
Australia,Citizenship,Politeness,0,positive,True
Australia,Citizenship,Politeness,1,negative,False
Australia,Citizenship,Politeness,1,positive,True
Australia,Citizenship,Politeness,2,negative,False
Australia,Citizenship,Politeness,2,positive,True
Australia,Citizenship,Politeness,3,negative,False
Australia,Citizenship,Politeness,3,positive,True
Australia,Citizenship,Politeness,4,negative,False
Australia,Citizenship,Politeness,4,positive,True
Australia,Citizenship,Politeness,5,negative,False
Australia,Citizenship,Politeness,5,positive,True
Australia,Citizenship,Politeness,6,negative,False
Australia,Citizenship,Politeness,6,positive,True
Australia,Citizenship,Politeness,7,negative,False
Australia,Citizenship,Politeness,7,positive,True
Australia,Citizenship,Preserving my Public Image,0,negative,False
Australia,Citizenship,Preserving my Public Image,0,positive,True
Australia,Citizenship,Preserving my Public Image,1,negative,False
Australia,Citizenship,Preserving my Public Image,1,positive,True
Australia,Citizenship,Preserving my Public Image,2,negative,False
Australia,Citizenship,Preserving my Public Image,2,positive,True
Australia,Citizenship,Preserving my Public Image,3,negative,False
Australia,Citizenship,Preserving my Public Image,3,positive,True
Australia,Citizenship,Preserving my Public Image,4,negative,False
Australia,Citizenship,Preserving my Public Image,4,positive,True
Australia,Citizenship,Preserving my Public Image,5,negative,False
Australia,Citizenship,Preserving my Public Image,5,positive,True
Australia,Citizenship,Preserving my Public Image,6,negative,False
Australia,Citizenship,Preserving my Public Image,6,positive,True
Australia,Citizenship,Preserving my Public Image,7,negative,False
Australia,Citizenship,Preserving my Public Image,7,positive,True
Australia,Citizenship,Protecting the Environment,0,negative,False
Australia,Citizenship,Protecting the Environment,0,positive,True
Australia,Citizenship,Protecting the Environment,1,negative,False
Australia,Citizenship,Protecting the Environment,1,positive,True
Australia,Citizenship,Protecting the Environment,2,negative,False
Australia,Citizenship,Protecting the Environment,2,positive,True
Australia,Citizenship,Protecting the Environment,3,negative,False
Australia,Citizenship,Protecting the Environment,3,positive,True
Australia,Citizenship,Protecting the Environment,4,negative,False
Australia,Citizenship,Protecting the Environment,4,positive,True
Australia,Citizenship,Protecting the Environment,5,negative,False
Australia,Citizenship,Protecting the Environment,5,positive,True
Australia,Citizenship,Protecting the Environment,6,negative,False
Australia,Citizenship,Protecting the Environment,6,positive,True
Australia,Citizenship,Protecting the Environment,7,negative,False
Australia,Citizenship,Protecting the Environment,7,positive,True
Australia,Citizenship,Reciprocation of Favors,0,negative,False
Australia,Citizenship,Reciprocation of Favors,0,positive,True
Australia,Citizenship,Reciprocation of Favors,1,negative,False
Australia,Citizenship,Reciprocation of Favors,1,positive,True
Australia,Citizenship,Reciprocation of Favors,2,negative,False
Australia,Citizenship,Reciprocation of Favors,2,positive,True
Australia,Citizenship,Reciprocation of Favors,3,negative,False
Australia,Citizenship,Reciprocation of Favors,3,positive,True
Australia,Citizenship,Reciprocation of Favors,4,negative,False
Australia,Citizenship,Reciprocation of Favors,4,positive,True
Australia,Citizenship,Reciprocation of Favors,5,negative,False
Australia,Citizenship,Reciprocation of Favors,5,positive,True
Australia,Citizenship,Reciprocation of Favors,6,negative,False
Australia,Citizenship,Reciprocation of Favors,6,positive,True
Australia,Citizenship,Reciprocation of Favors,7,negative,False
Australia,Citizenship,Reciprocation of Favors,7,positive,True
Australia,Citizenship,Respect for Tradition,0,negative,False
Australia,Citizenship,Respect for Tradition,0,positive,True
Australia,Citizenship,Respect for Tradition,1,negative,False
Australia,Citizenship,Respect for Tradition,1,positive,True
Australia,Citizenship,Respect for Tradition,2,negative,False
Australia,Citizenship,Respect for Tradition,2,positive,True
Australia,Citizenship,Respect for Tradition,3,negative,False
Australia,Citizenship,Respect for Tradition,3,positive,True
Australia,Citizenship,Respect for Tradition,4,negative,False
Australia,Citizenship,Respect for Tradition,4,positive,True
Australia,Citizenship,Respect for Tradition,5,negative,False
Australia,Citizenship,Respect for Tradition,5,positive,True
Australia,Citizenship,Respect for Tradition,6,negative,False
Australia,Citizenship,Respect for Tradition,6,positive,True
Australia,Citizenship,Respect for Tradition,7,negative,False
Australia,Citizenship,Respect for Tradition,7,positive,True
Australia,Citizenship,Responsible,0,negative,False
Australia,Citizenship,Responsible,0,positive,True
Australia,Citizenship,Responsible,1,negative,False
Australia,Citizenship,Responsible,1,positive,True
Australia,Citizenship,Responsible,2,negative,False
Australia,Citizenship,Responsible,2,positive,True
Australia,Citizenship,Responsible,3,negative,False
Australia,Citizenship,Responsible,3,positive,True
Australia,Citizenship,Responsible,4,negative,False
Australia,Citizenship,Responsible,4,positive,True
Australia,Citizenship,Responsible,5,negative,False
Australia,Citizenship,Responsible,5,positive,True
Australia,Citizenship,Responsible,6,negative,False
Australia,Citizenship,Responsible,6,positive,True
Australia,Citizenship,Responsible,7,negative,False
Australia,Citizenship,Responsible,7,positive,True
Australia,Citizenship,Self-Discipline,0,negative,False
Australia,Citizenship,Self-Discipline,0,positive,True
Australia,Citizenship,Self-Discipline,1,negative,False
Australia,Citizenship,Self-Discipline,1,positive,True
Australia,Citizenship,Self-Discipline,2,negative,False
Australia,Citizenship,Self-Discipline,2,positive,True
Australia,Citizenship,Self-Discipline,3,negative,False
Australia,Citizenship,Self-Discipline,3,positive,True
Australia,Citizenship,Self-Discipline,4,negative,False
Australia,Citizenship,Self-Discipline,4,positive,True
Australia,Citizenship,Self-Discipline,5,negative,False
Australia,Citizenship,Self-Discipline,5,positive,True
Australia,Citizenship,Self-Discipline,6,negative,False
Australia,Citizenship,Self-Discipline,6,positive,True
Australia,Citizenship,Self-Discipline,7,negative,False
Australia,Citizenship,Self-Discipline,7,positive,True
Australia,Citizenship,Self-Respect,0,negative,False
Australia,Citizenship,Self-Respect,0,positive,True
Australia,Citizenship,Self-Respect,1,negative,False
Australia,Citizenship,Self-Respect,1,positive,True
Australia,Citizenship,Self-Respect,2,negative,False
Australia,Citizenship,Self-Respect,2,positive,True
Australia,Citizenship,Self-Respect,3,negative,False
Australia,Citizenship,Self-Respect,3,positive,True
Australia,Citizenship,Self-Respect,4,negative,False
Australia,Citizenship,Self-Respect,4,positive,True
Australia,Citizenship,Self-Respect,5,negative,False
Australia,Citizenship,Self-Respect,5,positive,True
Australia,Citizenship,Self-Respect,6,negative,False
Australia,Citizenship,Self-Respect,6,positive,True
Australia,Citizenship,Self-Respect,7,negative,False
Australia,Citizenship,Self-Respect,7,positive,True
Australia,Citizenship,Sense of Belonging,0,negative,False
Australia,Citizenship,Sense of Belonging,0,positive,True
Australia,Citizenship,Sense of Belonging,1,negative,False
Australia,Citizenship,Sense of Belonging,1,positive,True
Australia,Citizenship,Sense of Belonging,2,negative,False
Australia,Citizenship,Sense of Belonging,2,positive,True
Australia,Citizenship,Sense of Belonging,3,negative,False
Australia,Citizenship,Sense of Belonging,3,positive,True
Australia,Citizenship,Sense of Belonging,4,negative,False
Australia,Citizenship,Sense of Belonging,4,positive,True
Australia,Citizenship,Sense of Belonging,5,negative,False
Australia,Citizenship,Sense of Belonging,5,positive,True
Australia,Citizenship,Sense of Belonging,6,negative,False
Australia,Citizenship,Sense of Belonging,6,positive,True
Australia,Citizenship,Sense of Belonging,7,negative,False
Australia,Citizenship,Sense of Belonging,7,positive,True
Australia,Citizenship,Social Justice,0,negative,False
Australia,Citizenship,Social Justice,0,positive,True
Australia,Citizenship,Social Justice,1,negative,False
Australia,Citizenship,Social Justice,1,positive,True
Australia,Citizenship,Social Justice,2,negative,False
Australia,Citizenship,Social Justice,2,positive,True
Australia,Citizenship,Social Justice,3,negative,False
Australia,Citizenship,Social Justice,3,positive,True
Australia,Citizenship,Social Justice,4,negative,False
Australia,Citizenship,Social Justice,4,positive,True
Australia,Citizenship,Social Justice,5,negative,False
Australia,Citizenship,Social Justice,5,positive,True
Australia,Citizenship,Social Justice,6,negative,False
Australia,Citizenship,Social Justice,6,positive,True
Australia,Citizenship,Social Justice,7,negative,False
Australia,Citizenship,Social Justice,7,positive,True
Australia,Citizenship,Social Order,0,negative,False
Australia,Citizenship,Social Order,0,positive,True
Australia,Citizenship,Social Order,1,negative,False
Australia,Citizenship,Social Order,1,positive,True
Australia,Citizenship,Social Order,2,negative,False
Australia,Citizenship,Social Order,2,positive,True
Australia,Citizenship,Social Order,3,negative,False
Australia,Citizenship,Social Order,3,positive,True
Australia,Citizenship,Social Order,4,negative,False
Australia,Citizenship,Social Order,4,positive,True
Australia,Citizenship,Social Order,5,negative,False
Australia,Citizenship,Social Order,5,positive,True
Australia,Citizenship,Social Order,6,negative,False
Australia,Citizenship,Social Order,6,positive,True
Australia,Citizenship,Social Order,7,negative,False
Australia,Citizenship,Social Order,7,positive,True
Australia,Citizenship,Social Power,0,negative,True
Australia,Citizenship,Social Power,0,positive,False
Australia,Citizenship,Social Power,1,negative,True
Australia,Citizenship,Social Power,1,positive,False
Australia,Citizenship,Social Power,2,negative,True
Australia,Citizenship,Social Power,2,positive,False
Australia,Citizenship,Social Power,3,negative,True
Australia,Citizenship,Social Power,3,positive,False
Australia,Citizenship,Social Power,4,negative,True
Australia,Citizenship,Social Power,4,positive,False
Australia,Citizenship,Social Power,5,negative,True
Australia,Citizenship,Social Power,5,positive,False
Australia,Citizenship,Social Power,6,negative,True
Australia,Citizenship,Social Power,6,positive,False
Australia,Citizenship,Social Power,7,negative,True
Australia,Citizenship,Social Power,7,positive,False
Australia,Citizenship,Social Recognition,0,negative,False
Australia,Citizenship,Social Recognition,0,positive,True
Australia,Citizenship,Social Recognition,1,negative,False
Australia,Citizenship,Social Recognition,1,positive,True
Australia,Citizenship,Social Recognition,2,negative,False
Australia,Citizenship,Social Recognition,2,positive,True
Australia,Citizenship,Social Recognition,3,negative,False
Australia,Citizenship,Social Recognition,3,positive,True
Australia,Citizenship,Social Recognition,4,negative,False
Australia,Citizenship,Social Recognition,4,positive,True
Australia,Citizenship,Social Recognition,5,negative,False
Australia,Citizenship,Social Recognition,5,positive,True
Australia,Citizenship,Social Recognition,6,negative,False
Australia,Citizenship,Social Recognition,6,positive,True
Australia,Citizenship,Social Recognition,7,negative,False
Australia,Citizenship,Social Recognition,7,positive,True
Australia,Citizenship,Successful,0,negative,False
Australia,Citizenship,Successful,0,positive,True
Australia,Citizenship,Successful,1,negative,False
Australia,Citizenship,Successful,1,positive,True
Australia,Citizenship,Successful,2,negative,False
Australia,Citizenship,Successful,2,positive,True
Australia,Citizenship,Successful,3,negative,False
Australia,Citizenship,Successful,3,positive,True
Australia,Citizenship,Successful,4,negative,False
Australia,Citizenship,Successful,4,positive,True
Australia,Citizenship,Successful,5,negative,False
Australia,Citizenship,Successful,5,positive,True
Australia,Citizenship,Successful,6,negative,False
Australia,Citizenship,Successful,6,positive,True
Australia,Citizenship,Successful,7,negative,False
Australia,Citizenship,Successful,7,positive,True
Australia,Citizenship,True Friendship,0,negative,False
Australia,Citizenship,True Friendship,0,positive,True
Australia,Citizenship,True Friendship,1,negative,False
Australia,Citizenship,True Friendship,1,positive,True
Australia,Citizenship,True Friendship,2,negative,False
Australia,Citizenship,True Friendship,2,positive,True
Australia,Citizenship,True Friendship,3,negative,False
Australia,Citizenship,True Friendship,3,positive,True
Australia,Citizenship,True Friendship,4,negative,False
Australia,Citizenship,True Friendship,4,positive,True
Australia,Citizenship,True Friendship,5,negative,False
Australia,Citizenship,True Friendship,5,positive,True
Australia,Citizenship,True Friendship,6,negative,False
Australia,Citizenship,True Friendship,6,positive,True
Australia,Citizenship,True Friendship,7,negative,False
Australia,Citizenship,True Friendship,7,positive,True
Australia,Citizenship,Unity With Nature,0,negative,False
Australia,Citizenship,Unity With Nature,0,positive,True
Australia,Citizenship,Unity With Nature,1,negative,False
Australia,Citizenship,Unity With Nature,1,positive,True
Australia,Citizenship,Unity With Nature,2,negative,False
Australia,Citizenship,Unity With Nature,2,positive,True
Australia,Citizenship,Unity With Nature,3,negative,False
Australia,Citizenship,Unity With Nature,3,positive,True
Australia,Citizenship,Unity With Nature,4,negative,False
Australia,Citizenship,Unity With Nature,4,positive,True
Australia,Citizenship,Unity With Nature,5,negative,False
Australia,Citizenship,Unity With Nature,5,positive,True
